Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,AVGO,ADBE,NFLX,ORCL,CSCO,INTC,AMD,QCOM,DIS,KO,PEP,PG,JNJ,MRK,ABBV,UNH,HD,WMT,COST,XOM,CVX,JPM,V,MA,BRK-B
2017-03-09,181897532193.29834,500203042840.80505,29323500659.63745,20351343878.105164,1451001513.4811401,,2639532380.9051514,9413202067.18396,59436031335.20508,6048551923.742294,174627013549.34692,170617788671.7224,168986937960.28137,12548848598.176956,85624010603.02734,175566185569.76318,180454118558.95996,155594429408.9508,230952393837.89062,341746424219.51294,172619848137.70294,102785910000.0,159805226425.0946,178606613251.95312,71564351758.57544,72719821030.39893,338645464107.5134,208316725733.1848,327041338210.06775,206736983616.02783,118753586181.33545,431264630892.334
2017-03-10,182500893099.44153,501748525258.255,29445534563.091278,20338460057.235718,1459541956.1862946,,2626490866.87088,9597217643.125671,60020920664.79492,6064046381.635666,175614543655.70068,171569275194.47327,169411528980.1407,13094859946.353912,86613624698.48633,175392247104.64478,181509106829.4525,156407938673.40088,232818632819.82422,342451901015.8539,171860109588.54675,104985046023.1018,161679022636.1847,178886803435.0586,71810206724.10965,72544345410.97266,338396683630.82886,209395792155.45654,326005602840.271,208175402388.15308,119203773818.66455,430305556093.29224
2017-03-13,182579587997.20764,500048459225.235,29553894973.59085,20389278157.12738,1499741311.788559,,2653220219.707489,9601457730.251343,60372851112.6709,6177244421.796799,175203081934.2041,170768018358.61206,165873276480.1407,13443177468.619347,86347757047.72949,176340994691.84875,180393175060.72998,156151051326.59912,233432182558.59375,343727178828.0487,168061364475.17395,104937240568.3899,161897801035.99548,179593319877.9297,71656549568.76755,72184632105.14209,337608836607.5134,207010482111.35864,326291328579.8645,209057003616.02783,119546775091.55273,431313824799.04175
2017-03-14,182304155855.02625,497730235599.06006,29599359402.86255,20340129238.32321,1498710566.2822723,,2780724123.3444214,9512417518.0401,60194408890.13672,6163040895.080566,176067160967.10205,170868177851.02844,165967632039.71863,13273726259.11522,85993270603.02734,177590183639.52637,180135664939.27002,156051136173.40088,232639680000.0,344731125780.48706,168192356769.44733,104650395682.06787,160803952577.81982,179264430061.03516,72445333517.15088,72487321691.65576,335825836042.099,203243217155.45654,326827057529.52576,207757798080.13916,118432018910.21729,429690763593.29224
2017-03-15,184232260906.1432,500357567500.0,29684130886.455536,20350626694.519043,1510048766.8514252,,2756258140.640259,9579409762.426208,60526508222.53418,6251705085.811615,177136970860.7483,171469134805.52673,165590209801.40686,13160757589.061737,86436381476.13525,176894441843.03284,180779456615.63873,158577303971.09985,233662275900.8789,349913634217.07153,169502269238.66272,106052753863.22021,163391122538.9099,180226768282.4707,72301916655.17807,73057599047.0874,340013820000.0,206120722800.44556,327612789689.25476,208616194151.9165,120071994001.77002,429543219397.12524
2017-03-16,184533931352.2339,499507534483.49,29739166500.0,20361364425.418854,1528602185.9645844,,2824374788.9900208,9428041967.766846,60645468443.66455,6214690045.824051,188164314516.44897,171419045507.58362,165778920920.56274,12850095990.88478,86185281746.21582,176641436052.3224,181337422500.0,158620118528.90015,233764537441.40625,348556959217.07153,168139968230.55267,105016924431.6101,162934567402.72522,181176931595.45898,72158499793.20526,73285714005.48633,340304074434.5856,204189767155.45654,327291341420.1355,208894602924.04175,120768717637.3291,428092318102.87476
2017-03-17,183615790855.02625,501284892324.29504,29820179924.591064,20334881420.35675,1561880801.6777039,,2818446856.098175,9378010071.883423,62955301778.86963,6245679372.081757,187876288172.14966,171419045507.58362,166392223059.57794,12699472294.530869,85003650873.10791,176720503377.91443,180393175060.72998,158976921028.90015,232639680000.0,347471594375.61035,167406413477.32544,104682274090.57617,161412697597.27478,182236743435.0586,71595084361.97281,73614723261.48633,340013820000.0,203849008577.72827,323862714289.93225,209358599843.9026,120940222362.6709,424993777411.499
2017-03-20,185543895906.1432,501748525258.255,29667724259.6817,20446061258.571625,1611651205.0628662,,2822973596.3630676,9380554285.901611,62608329109.86328,6276669108.810425,186106974516.44897,171669434686.88965,167147049539.71863,13556145240.88478,85387684428.40576,178222686052.3224,181036983109.8175,158748878179.3213,233202108720.70312,347183702155.15137,167956576923.86627,104857568863.22021,159795720000.0,180044051717.5293,71687282172.16492,73452414170.51367,340013820000.0,203811152932.73926,321541240340.271,206899384308.01392,120490034725.3418,423149399911.499
2017-03-21,183419033596.64917,496184694225.235,29060293092.136383,20117529287.189484,1559524691.581726,,2701829022.731781,9159226266.739563,61993696888.73291,6129899059.095383,184502251827.85034,169666302148.97156,165307161119.15588,13010133892.707825,83895870873.10791,176704687500.0,182410425000.0,159634380005.49316,233125417441.40625,344960752500.0,167432607746.77277,104140450568.3899,159510367597.27478,178594438343.50586,71605324655.3421,73162884418.74316,339308920892.4866,204530525733.1848,312112508920.1355,204300955535.88867,118667833818.66455,416755542901.9165
2017-03-22,185491419298.3246,502521266466.98,29048672057.49893,20233481854.751587,1591330773.5919952,,2748497926.3687134,9218586677.785034,62558762666.19873,6139798797.7695465,184296520967.10205,170768018358.61206,166863982860.9848,13273726259.11522,84250362952.27051,177226502895.35522,181895388384.36127,159991440005.49316,232614109738.76953,342276977191.0858,166358485596.6568,104411356250.45776,158873088788.9099,179508058343.50586,71963869741.0965,73557692848.45898,339018666457.901,205193107844.54346,312612515340.271,205368162611.84692,119461022728.88184,417554755526.7334
2017-03-23,184835601798.3246,501284892324.29504,28701712715.682983,20217257851.444244,1576900196.0754395,,2770256772.960663,9194842836.852417,62885908001.40381,6104935446.567535,184954869139.2517,170066921015.16724,166392223059.57794,12981892174.088478,83910644428.40576,177479496622.08557,180994053841.09497,159648665456.54297,232051681018.0664,341301055136.48987,165782127880.66864,104618529431.6101,157218056464.00452,177761154898.22388,71564351758.57544,73215523757.71582,339433311130.82886,204208702199.55444,312112508920.1355,206156978616.02783,119621806364.44092,419009898894.6533
2017-03-24,184468345599.44153,502134925340.80505,28547548842.136383,20175027751.95694,1582495711.8034363,,2861373870.0351715,9284306006.44812,63297312887.3291,6112682675.514221,183720468278.50342,170667877969.66553,165873276480.1407,12897166120.44239,84073114095.45898,177321374034.8816,180779456615.63873,160134272722.77832,231540392819.82422,340162486300.2777,165520143292.1219,104570723976.8982,156942225000.0,177424828764.49585,71308250638.02719,72829490782.39893,336821021219.5587,204435864955.9021,311755365369.79675,206922589464.11133,120029125998.22998,415976286632.0801
2017-03-27,184783145204.46777,503062191208.725,28662744695.137024,20203897121.692657,1593981221.9142914,,2938138227.039337,9287698561.377014,63569934000.0,6200486519.107819,184502251827.85034,170217169805.52673,166958338420.56274,12897166120.44239,83689086174.62158,177700870656.96716,181637861890.1825,159720081815.18555,231335869738.76953,341029970272.97974,165546348035.0876,105335635568.3899,158814974289.00146,176415832034.9121,71359469689.80789,72886514501.71582,336903937500.0,201198665689.0869,311576779970.47424,206365771919.86084,119986249816.89453,412967324421.3867
2017-03-28,188613117002.79236,504530440774.765,28735214468.589783,20422918435.94742,1585735257.8639984,,3016751038.2785797,9368257790.622986,63788030890.13672,6248262055.37796,183885043549.34692,170367399492.41638,167949044801.40686,12887751914.973259,84752556777.64893,178760317325.59204,182109985609.8175,160605583641.35742,232026130261.23047,340650447327.5757,165939314444.38934,105144413749.54224,159538614789.00146,176812220334.32007,72035575241.26053,73158500038.39893,339350363215.02686,202883523533.63037,316434008550.33875,206760188772.12524,120554344908.44727,415113045578.6133
2017-03-29,189032829795.53223,505921398533.02,29051063549.591064,20860007246.692657,1580581530.3325653,,3015989818.5691833,9383522266.018188,63935552456.7334,6304215404.634476,183185555483.55103,168965204805.52673,167807520460.28137,12906580325.911522,84723015301.51367,177938060569.76318,182067056341.09497,160577023635.86426,231617084099.1211,338644373836.21216,166725257736.51123,104809751250.45776,157695740115.6006,176620028735.50415,72465819965.53421,73448023096.45898,340096736280.4413,204587316422.27173,315255410310.74524,206899384308.01392,120114870183.10547,410870903367.9199
2017-03-30,188783615943.29834,507775989225.235,29037731698.364258,20908202347.732544,1610914938.211441,,3021861196.0906982,9329674049.107483,63950354034.91113,6372650354.919434,183843903655.70068,168965204805.52673,168656702500.0,13226656129.55761,84486689126.89209,178965875482.5592,182839619450.91248,160219963635.86426,230594488198.2422,337939557327.5757,166227493302.38342,104315745341.03394,159191266760.10132,176511927834.32007,73336555569.09561,73649818385.37158,347062874345.8557,204038315689.0869,317969750340.271,206504985156.0974,120768717637.3291,412770011105.3467
2017-03-31,188429488903.35083,508935130516.51,28980304592.72766,21151558756.816864,1603994198.3222961,,3025992998.3711243,9283882240.349731,64206927271.28906,6361890269.107819,183555877311.40137,169265664179.30603,170166355460.28137,13697355629.55761,84693473825.37842,179297936534.8816,182152898505.82123,159762927271.72852,229699724099.1211,337641357772.97974,166463283621.48285,103837678635.86426,158245699239.89868,176367793299.40796,72873120189.53323,73562083922.51367,340055293957.901,203262152199.55444,313719668520.813,206180183772.12524,120554344908.44727,411092866735.83984
2017-04-03,188481945497.20764,506539615082.55005,29286243455.680847,21270136143.493652,1595895543.8137054,,3245847684.688568,9277097939.205872,63940483806.5332,6323583887.472153,183555877311.40137,168163947969.66553,170590946480.1407,13782081683.203697,83452760000.0,178997495174.40796,182024143445.09125,159762927271.72852,229265127180.17578,338020880718.3838,166279892314.79645,103630505454.71191,159770170326.59912,176115539534.9121,72620367427.86407,73127789294.85791,340304074434.5856,204076185777.2827,312576792810.74524,207316988616.02783,120307808910.21729,411561481157.22656
2017-04-04,189885404553.9093,507930572840.80505,29143358975.04425,21635648576.133728,1483985510.110855,,3302170788.2785797,9283882240.349731,64162515007.97754,6262465582.0941925,183473581827.85034,167312601835.8612,171157061841.1255,13330209696.353912,83718627650.75684,178744501447.6776,183182988109.8175,160077141815.18555,229853126162.10938,337993766027.298,166803861491.88995,103757994772.64404,159171965557.8003,175779220425.5039,72802346408.06198,73369064088.0,341548040088.72986,205704252932.73926,311826783180.542,205971372767.94434,120147025274.6582,411536831105.3467
2017-04-05,188901678303.9093,506616847933.95996,29018247688.091278,21694102678.928375,1472941788.1965637,,3207574540.7218933,9206290182.506409,64088507117.08887,6181548620.30983,183062120106.35376,165259380000.0,170874013158.8745,13339623901.823044,83408450603.02734,178681250000.0,182710864390.1825,159877189086.91406,230006508720.70312,338319080272.97974,166541876903.3432,103518955341.03394,159557901268.79883,176139575105.58398,72438388447.66617,73259394336.0,342211465238.3423,205666382844.54346,306215840673.8281,206551377767.94434,120125591272.88818,408996483316.04004
2017-04-06,188429488903.35083,507930572840.80505,28888011775.226593,21431658992.980957,1483691031.4559937,,3247805017.917633,9221978424.0,64216789970.88867,6186713165.960312,181786563655.70068,165660017969.66553,169977644341.1255,12492365160.938263,83497069396.97266,178760317325.59204,183140058841.09497,159363021815.18555,228549315900.8789,338996802772.97974,165677329855.8426,103710189317.93213,159528956826.59912,176860284465.74414,72215966480.1979,74584206814.39893,344201803957.901,206896900733.1848,307246155926.5137,206690573303.833,120511468727.11182,410574952210.69336
2017-04-07,188009756096.64917,507544172758.255,28785461882.045746,21350538976.444244,1477359248.8765717,,3289557623.4493256,9253778673.085571,64251332005.822266,6159597454.175949,182239180967.10205,165059061015.16724,169977644341.1255,12727714910.938263,83186892349.24316,178017127895.35522,182882548719.635,159405867271.72852,228114718981.9336,338644373836.21216,165389150997.8485,104443234658.96606,160185065202.30103,176728155027.32812,73702140685.99701,74847410202.97266,343165176457.901,206082867155.45654,306180305084.2285,205878569843.9026,120307808910.21729,409835036683.95996
2017-04-10,187786780548.3246,506385031466.98,28771788389.09149,21640659759.922028,1454328813.5528564,,3396658156.841278,9244026391.825134,64221728849.4668,6191447948.513031,181045920000.0,165309450194.47327,168892582400.70343,12332327259.11522,83482301476.13525,177779937982.5592,183225901005.82123,159991440005.49316,228779389738.76953,337072052672.4243,163869663426.01776,103534894545.28809,159664035797.69897,178025420878.57617,73863901065.06348,75110620285.25684,344699364911.27014,207161933577.72827,305114454241.94336,206156978616.02783,120393561272.88818,410279001053.4668
2017-04-11,185766871454.46777,505998690340.80505,28709575691.318512,21529001192.562103,1459535040.8554077,,3356645126.5506744,9224098063.205872,64118110273.444336,6212968530.6072235,181745408065.7959,164858742030.33447,168609533718.45245,12332327259.11522,81754161746.21582,178791937017.4408,183097145945.09125,159577259994.50684,229571911801.7578,336746759109.1919,163326640482.59863,102275964886.32202,160001740586.70044,178013397447.91992,74237977003.53622,74851801277.02734,343496873215.02686,206291109310.9131,304581555926.5137,206133773459.93042,120168467454.22363,408675844473.2666
